candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
1602,34,PhD,Tier 3,8.08,1,5,4,0,5.16,3,0,21.0,1,5.26,205,MNC
1603,29,Masters,Tier 2,7.85,3,2,2,1,0.12,0,0,9.5,0,4.59,471,Startup
1604,22,Masters,Tier 2,7.57,0,3,3,2,1.45,0,1,15.0,1,5.48,564,Startup
1605,25,Bachelors,Tier 3,8.37,0,2,3,0,0.84,0,0,10.0,1,3.49,479,Mid-size
1606,32,Bachelors,Tier 2,7.41,1,1,5,0,0.05,0,0,12.0,0,6.63,374,Startup
1607,23,Masters,Tier 3,7.38,4,1,4,0,1.9,1,0,11.0,0,3.47,258,MNC
1608,24,PhD,Tier 1,7.58,1,1,1,2,0.23,1,1,8.0,1,8.6,331,Mid-size
1609,30,Bachelors,Tier 1,8.41,4,4,5,2,3.07,0,0,21.0,0,4.64,505,Startup
1610,26,Masters,Tier 3,7.5,1,3,5,0,7.16,0,1,16.0,0,6.78,289,MNC
1611,32,Bachelors,Tier 3,7.25,0,2,4,0,0.05,2,0,14.0,0,9.16,386,Startup
1612,28,Bachelors,Tier 1,8.46,4,1,3,2,1.22,1,0,12.0,1,7.56,488,Mid-size
1613,21,Bachelors,Tier 1,7.14,1,3,1,1,4.92,0,1,9.5,1,6.73,370,MNC
1614,30,Masters,Tier 2,6.84,1,3,2,0,1.48,2,0,12.0,1,5.27,321,Startup
1615,34,Masters,Tier 1,8.81,0,1,5,1,2.67,1,0,14.5,1,5.33,322,MNC
1616,28,Bachelors,Tier 1,7.89,1,5,5,1,4.37,0,0,21.5,0,7.69,562,Mid-size
1617,31,Bachelors,Tier 2,7.57,2,9,1,1,0.29,1,0,22.5,1,9.96,398,Mid-size
1618,34,Masters,Tier 2,8.0,1,1,4,0,0.79,0,0,10.0,1,7.63,360,MNC
1619,27,PhD,Tier 3,7.87,0,2,5,0,0.04,0,0,14.0,0,6.9,230,Mid-size
1620,21,Bachelors,Tier 2,8.01,3,2,4,3,1.25,1,0,17.5,1,8.11,634,Mid-size
1621,22,Bachelors,Tier 3,7.74,0,2,3,0,1.65,1,0,11.0,0,6.26,364,MNC
1622,23,Masters,Tier 1,7.36,2,6,1,2,0.24,0,0,17.0,1,3.42,509,Startup
1623,21,Masters,Tier 1,7.51,1,2,1,1,3.1,1,0,8.5,1,6.94,571,Startup
1624,34,PhD,Tier 3,9.01,3,2,4,2,0.15,0,0,15.0,1,9.7,408,MNC
1625,29,Bachelors,Tier 1,6.28,2,1,4,1,1.16,0,0,11.5,0,4.23,333,Startup
1626,28,Bachelors,Tier 2,8.99,1,4,3,1,1.37,0,0,15.5,1,7.83,289,Startup
1627,22,Bachelors,Tier 1,7.1,0,3,4,0,0.06,1,0,15.0,1,4.41,496,MNC
1628,33,PhD,Tier 2,7.45,3,3,3,0,1.6,1,0,13.0,1,6.75,567,MNC
1629,29,Bachelors,Tier 2,8.54,2,5,3,3,0.35,1,0,21.5,1,3.68,413,Mid-size
1630,27,Bachelors,Tier 2,6.83,2,1,3,0,0.02,1,0,9.0,0,6.15,455,Startup
1631,29,Bachelors,Tier 2,7.22,3,6,1,2,0.58,1,0,18.0,1,8.29,402,Startup
1632,26,Bachelors,Tier 2,7.8,3,5,2,1,0.39,1,0,16.5,0,5.43,393,Mid-size
1633,26,Masters,Tier 2,8.38,1,2,5,1,0.41,0,0,15.5,0,7.65,614,Mid-size
1634,31,Bachelors,Tier 3,8.64,1,6,2,4,0.91,0,0,22.0,0,8.57,490,MNC
1635,34,Bachelors,Tier 1,6.73,0,1,4,2,2.69,0,0,13.0,1,9.49,401,MNC
1636,24,Bachelors,Tier 3,7.04,0,3,5,2,0.07,1,0,20.0,0,4.64,410,Startup
1637,30,PhD,Tier 3,8.41,0,3,3,2,1.25,3,0,18.0,1,5.8,392,MNC
1638,30,Masters,Tier 1,6.96,3,6,2,2,1.13,0,1,19.0,1,4.07,361,MNC
1639,33,PhD,Tier 2,6.78,5,3,4,2,1.54,0,0,17.0,1,9.95,462,Startup
1640,33,Bachelors,Tier 1,7.65,1,0,5,2,0.17,0,1,13.0,1,9.49,259,Startup
1641,22,Bachelors,Tier 3,8.49,0,0,1,1,0.8,0,0,3.5,1,6.78,303,Mid-size
1642,27,Bachelors,Tier 1,7.0,2,4,4,0,0.78,0,0,16.0,1,8.89,363,Startup
1643,25,Bachelors,Tier 3,7.61,4,3,1,1,0.61,3,0,12.5,0,6.65,486,Startup
1644,31,Bachelors,Tier 2,7.6,2,2,3,1,4.19,0,0,11.5,1,7.37,342,MNC
1645,26,Bachelors,Tier 1,7.32,1,4,2,0,0.48,0,0,12.0,0,3.62,616,MNC
1646,22,Bachelors,Tier 3,8.28,1,5,4,1,1.08,1,0,20.5,0,8.29,372,Mid-size
1647,25,Bachelors,Tier 2,7.49,1,1,2,2,1.94,0,0,9.0,1,3.89,423,Startup
1648,30,Bachelors,Tier 1,6.92,2,4,4,3,1.96,1,0,21.5,1,8.78,533,MNC
1649,24,Bachelors,Tier 1,6.98,1,6,1,0,0.4,0,0,14.0,1,8.47,376,MNC
1650,29,Bachelors,Tier 2,6.54,1,3,1,0,0.34,0,0,8.0,1,7.96,605,MNC
1651,26,Bachelors,Tier 2,7.86,3,4,1,2,2.97,0,0,13.0,1,3.25,432,MNC
1652,22,Masters,Tier 2,7.36,0,0,2,1,1.08,1,0,6.5,0,5.12,487,Startup
1653,21,Bachelors,Tier 2,6.22,1,3,3,2,1.57,1,0,16.0,0,4.84,421,MNC
1654,25,Masters,Tier 3,7.68,3,1,4,3,0.75,1,0,15.5,1,5.52,449,MNC
1655,29,Bachelors,Tier 3,6.78,0,5,4,0,1.54,1,0,19.0,1,3.61,377,Mid-size
1656,26,Bachelors,Tier 2,7.15,1,0,1,0,1.43,1,0,3.0,1,9.56,396,Startup
1657,30,Masters,Tier 2,6.1,1,2,5,0,0.36,0,0,14.0,0,6.88,406,MNC
1658,32,Masters,Tier 3,7.24,1,4,1,0,3.8,1,0,11.0,0,5.14,471,Startup
1659,27,Bachelors,Tier 1,7.71,0,5,2,0,0.83,1,0,15.0,0,5.78,300,MNC
1660,25,Bachelors,Tier 1,7.83,1,3,1,1,0.31,0,0,9.5,0,6.13,498,Mid-size
1661,30,PhD,Tier 1,7.55,1,4,1,0,0.56,0,0,10.0,1,7.2,528,MNC
1662,26,Masters,Tier 2,7.11,1,0,5,1,0.89,1,1,12.5,0,6.61,587,Startup
1663,25,PhD,Tier 2,7.03,0,3,3,0,0.86,0,0,12.0,0,9.44,425,Startup
1664,31,Masters,Tier 3,9.0,1,3,3,0,5.1,1,0,13.0,1,6.48,468,Startup
1665,29,Masters,Tier 1,7.45,1,7,2,1,4.87,0,0,19.5,1,9.95,372,MNC
1666,26,Masters,Tier 3,7.36,3,6,5,0,5.17,0,0,22.0,1,8.96,624,Startup
1667,31,Bachelors,Tier 2,9.4,1,0,5,1,0.03,1,1,12.5,1,4.46,371,Startup
1668,28,Bachelors,Tier 1,7.22,1,3,3,0,0.98,2,0,14.0,1,9.51,464,Mid-size
1669,22,Bachelors,Tier 1,7.81,0,0,1,0,0.38,1,0,3.0,0,3.81,669,MNC
1670,32,Bachelors,Tier 1,7.51,2,9,3,2,4.0,0,0,27.0,1,8.72,543,Startup
1671,33,Masters,Tier 1,7.46,3,1,4,1,6.13,2,0,13.5,1,5.66,238,MNC
1672,29,Masters,Tier 3,6.7,1,7,3,1,4.15,0,0,21.5,1,9.15,432,MNC
1673,25,Bachelors,Tier 2,7.71,1,3,5,2,0.01,0,0,19.0,1,9.08,476,Mid-size
1674,27,Bachelors,Tier 2,7.43,2,6,1,1,1.95,0,0,15.5,1,8.64,315,MNC
1675,30,Bachelors,Tier 2,7.56,3,2,4,2,1.24,1,0,16.0,0,8.53,717,Startup
1676,33,Masters,Tier 2,7.72,3,5,4,1,3.83,0,0,19.5,1,5.13,230,Startup
1677,21,Bachelors,Tier 3,7.26,2,5,3,1,0.52,0,1,17.5,0,3.57,561,Startup
1678,30,Masters,Tier 3,7.72,1,0,3,0,0.46,1,0,7.0,1,5.82,444,Startup
1679,25,Masters,Tier 2,8.53,2,2,5,1,3.33,0,0,15.5,1,4.21,352,MNC
1680,32,Bachelors,Tier 2,6.93,1,3,3,1,0.78,0,0,13.5,1,7.86,531,Startup
1681,34,Bachelors,Tier 2,8.12,2,2,5,1,3.18,0,0,15.5,1,5.42,398,Mid-size
1682,30,Bachelors,Tier 2,7.88,2,3,2,2,2.62,0,0,13.0,0,9.83,722,Startup
1683,34,Bachelors,Tier 3,7.14,0,7,1,2,2.66,0,0,19.0,1,7.49,511,MNC
1684,22,Bachelors,Tier 3,6.94,2,1,5,1,1.72,0,0,13.5,1,8.76,511,Startup
1685,32,Bachelors,Tier 1,9.17,4,2,5,0,3.77,0,0,14.0,1,3.93,448,MNC
1686,26,Masters,Tier 1,8.48,0,7,2,3,1.22,0,0,22.5,1,9.03,268,Mid-size
1687,31,Bachelors,Tier 1,7.84,1,2,5,3,0.3,0,0,18.5,1,9.46,202,Mid-size
1688,21,Bachelors,Tier 3,6.7,0,4,2,2,1.89,0,0,15.0,0,6.41,513,Mid-size
1689,23,Bachelors,Tier 3,6.66,2,2,2,0,2.32,1,0,9.0,0,7.24,560,Startup
1690,25,Bachelors,Tier 1,8.22,2,7,1,2,2.69,0,0,19.0,0,8.35,328,Mid-size
1691,24,Masters,Tier 1,7.48,1,5,4,1,5.17,0,0,19.5,1,4.22,411,Mid-size
1692,23,Bachelors,Tier 2,8.06,2,2,2,4,0.57,0,0,14.0,1,6.52,511,MNC
1693,30,Bachelors,Tier 3,7.4,1,4,1,0,0.32,0,0,10.0,1,5.79,291,MNC
1694,33,PhD,Tier 1,8.66,1,2,3,1,0.76,0,0,11.5,0,4.02,583,MNC
1695,25,PhD,Tier 1,8.73,1,0,1,2,2.98,0,0,5.0,1,5.57,506,MNC
1696,31,Bachelors,Tier 2,7.16,5,4,1,2,0.12,0,1,13.0,1,3.48,449,Startup
1697,28,Masters,Tier 2,7.72,0,3,4,1,1.25,1,1,16.5,1,3.18,675,MNC
1698,31,Masters,Tier 2,7.74,2,2,3,1,1.16,1,0,12.5,1,3.95,497,Startup
1699,24,PhD,Tier 2,7.97,3,2,5,1,2.56,0,0,15.5,1,9.74,506,MNC
1700,21,Masters,Tier 3,8.83,0,3,1,4,2.79,2,0,16.0,0,6.85,397,Startup
1701,31,Masters,Tier 2,7.28,1,2,3,1,0.46,0,0,11.5,1,9.76,405,MNC
1702,27,Bachelors,Tier 1,6.8,1,6,5,1,1.83,1,1,24.5,1,6.03,373,Startup
1703,28,Masters,Tier 1,7.24,2,2,5,1,3.99,1,0,16.5,1,5.18,346,MNC
1704,23,Bachelors,Tier 3,8.26,2,5,1,3,3.37,1,0,17.5,1,6.54,574,Mid-size
1705,26,Bachelors,Tier 2,7.47,2,1,3,2,0.43,1,0,12.0,1,6.08,328,Mid-size
1706,22,Masters,Tier 3,5.1,1,0,1,0,0.85,0,0,2.0,1,3.74,485,Startup
1707,27,Bachelors,Tier 2,6.9,0,5,1,2,2.04,2,0,17.0,0,7.49,344,Startup
1708,28,Masters,Tier 1,7.01,0,4,5,1,0.31,1,0,20.5,0,4.51,471,Mid-size
1709,26,Bachelors,Tier 1,6.69,0,3,1,1,0.28,0,0,9.5,1,7.34,455,Startup
1710,26,Masters,Tier 1,8.72,4,3,4,1,3.47,1,0,16.5,1,7.55,346,Startup
1711,25,Bachelors,Tier 1,6.03,2,3,2,2,0.09,1,0,14.0,0,4.06,507,Startup
1712,28,Masters,Tier 1,7.07,2,2,4,0,1.03,0,0,12.0,1,3.43,340,MNC
1713,21,Bachelors,Tier 1,8.9,1,2,3,0,0.97,1,1,11.0,1,8.47,456,Mid-size
1714,30,Bachelors,Tier 2,6.97,0,0,4,1,3.12,1,0,10.5,1,6.22,166,MNC
1715,24,Bachelors,Tier 3,8.84,0,1,4,0,0.09,0,1,10.0,0,3.41,531,Startup
1716,24,Bachelors,Tier 2,6.33,2,4,2,1,1.51,0,0,13.5,1,9.96,528,Startup
1717,23,Bachelors,Tier 2,7.74,1,4,1,0,2.52,1,0,11.0,0,3.4,640,Mid-size
1718,23,Bachelors,Tier 2,7.31,4,3,2,3,0.13,1,0,15.5,1,7.87,529,Startup
1719,24,Bachelors,Tier 1,8.13,0,2,3,2,1.05,1,0,14.0,1,9.89,281,MNC
1720,31,Bachelors,Tier 2,8.26,2,3,5,3,2.43,0,0,20.5,1,4.67,273,MNC
1721,21,Bachelors,Tier 1,8.57,2,2,4,1,0.86,0,0,13.5,1,4.0,568,MNC
1722,34,Masters,Tier 1,7.69,2,1,4,1,1.19,1,1,12.5,1,3.85,641,Startup
1723,31,Bachelors,Tier 3,6.94,2,1,1,3,3.88,1,0,9.5,1,5.12,216,Startup
1724,33,Masters,Tier 3,6.33,2,2,3,0,2.74,0,1,10.0,1,3.71,418,Startup
1725,31,Bachelors,Tier 2,7.73,1,0,2,1,1.51,0,1,5.5,0,7.85,453,MNC
1726,22,PhD,Tier 1,8.02,2,4,5,2,0.71,2,0,23.0,0,3.44,396,MNC
1727,29,Bachelors,Tier 1,8.28,0,2,3,0,1.37,0,0,10.0,1,6.57,461,MNC
1728,30,Masters,Tier 1,7.02,0,2,3,0,6.57,0,0,10.0,1,9.98,533,MNC
1729,22,Bachelors,Tier 3,7.98,1,4,3,0,0.42,0,0,14.0,0,8.7,678,Mid-size
1730,25,Masters,Tier 2,6.45,2,1,1,0,0.2,0,0,4.0,1,7.31,515,MNC
1731,29,Bachelors,Tier 2,7.09,1,3,2,0,0.52,0,1,10.0,1,5.14,419,MNC
1732,29,Bachelors,Tier 3,6.33,1,1,1,1,0.77,0,0,5.5,1,7.37,481,MNC
1733,28,Masters,Tier 2,9.56,0,4,1,1,0.4,0,0,11.5,0,6.69,314,Mid-size
1734,21,Bachelors,Tier 2,7.7,2,3,5,2,0.38,1,0,20.0,1,5.98,443,Mid-size
1735,21,Masters,Tier 3,8.37,1,4,4,1,1.22,1,0,18.5,1,3.91,481,Mid-size
1736,29,Masters,Tier 2,8.33,0,0,3,2,1.28,0,0,9.0,0,9.21,420,Startup
1737,33,Bachelors,Tier 2,7.8,0,7,3,1,1.97,2,0,23.5,1,6.15,320,MNC
1738,31,Bachelors,Tier 2,7.03,5,1,4,0,0.03,0,0,10.0,1,4.36,402,MNC
1739,28,Masters,Tier 2,7.82,1,3,5,1,5.19,0,0,17.5,0,5.57,402,Mid-size
1740,30,Masters,Tier 1,7.56,0,4,4,0,1.01,1,0,17.0,1,5.9,335,Startup
1741,29,Bachelors,Tier 1,7.16,2,1,4,1,3.62,0,0,11.5,1,8.79,294,Mid-size
1742,27,Bachelors,Tier 3,8.6,0,0,2,0,2.39,0,0,4.0,1,8.14,297,Mid-size
1743,23,Bachelors,Tier 2,7.91,2,2,3,0,0.73,1,0,11.0,1,8.39,525,MNC
1744,23,Masters,Tier 3,7.23,1,5,3,0,1.21,0,0,16.0,0,3.08,357,Mid-size
1745,22,Bachelors,Tier 2,5.77,5,4,3,0,0.21,0,0,14.0,0,5.91,354,MNC
1746,25,Masters,Tier 1,6.85,0,4,3,0,1.07,1,0,15.0,1,6.37,642,Startup
1747,32,Bachelors,Tier 2,6.01,1,3,3,0,1.44,0,0,12.0,1,3.13,360,Mid-size
1748,32,Masters,Tier 1,5.98,0,2,4,1,0.78,2,0,15.5,0,4.82,613,Startup
1749,23,Masters,Tier 2,7.21,2,2,3,0,1.23,0,1,10.0,1,8.32,617,MNC
1750,34,Bachelors,Tier 3,8.68,1,3,4,2,0.46,0,0,17.0,1,3.96,418,MNC
1751,26,PhD,Tier 3,6.57,2,0,2,0,1.52,0,0,4.0,1,6.75,502,MNC
1752,22,Bachelors,Tier 1,7.21,0,5,4,2,1.6,1,0,22.0,0,4.51,307,MNC
1753,32,Bachelors,Tier 1,6.84,1,2,1,1,0.46,0,1,7.5,1,3.08,319,Mid-size
1754,23,Masters,Tier 1,8.01,2,4,3,1,0.32,0,0,15.5,1,4.69,537,Startup
1755,25,Bachelors,Tier 1,7.0,2,2,1,1,2.28,0,0,7.5,1,9.83,623,MNC
1756,32,Bachelors,Tier 1,7.75,1,2,2,2,1.32,1,0,12.0,0,8.61,519,Mid-size
1757,31,Bachelors,Tier 2,7.69,0,2,4,0,0.09,0,0,12.0,1,9.72,403,Mid-size
1758,31,Bachelors,Tier 3,8.22,1,3,5,0,0.34,0,0,16.0,0,6.41,402,MNC
1759,21,Bachelors,Tier 2,6.7,0,4,3,0,0.18,1,0,15.0,0,3.77,447,Mid-size
1760,33,PhD,Tier 1,7.94,0,3,2,0,1.93,2,0,12.0,1,6.84,570,Mid-size
1761,21,Bachelors,Tier 2,8.4,2,2,4,5,3.67,0,1,19.5,1,6.18,386,Mid-size
1762,30,Masters,Tier 3,7.72,2,1,2,3,1.02,0,0,10.5,1,8.91,416,MNC
1763,29,Bachelors,Tier 2,6.98,2,1,4,1,1.79,0,0,11.5,1,3.69,524,MNC
1764,27,Bachelors,Tier 2,6.3,4,4,5,0,0.66,1,1,19.0,1,6.42,577,MNC
1765,21,Bachelors,Tier 2,7.42,1,1,5,1,0.0,0,0,13.5,0,4.05,422,Startup
1766,32,Masters,Tier 2,7.35,0,4,5,1,3.97,1,0,20.5,0,5.27,394,Startup
1767,34,PhD,Tier 1,7.52,4,2,3,1,0.11,0,0,11.5,1,8.16,387,Startup
1768,28,Bachelors,Tier 2,6.93,0,2,4,2,0.02,1,0,16.0,0,6.33,550,Startup
1769,23,Bachelors,Tier 3,6.65,1,2,2,2,1.08,2,0,13.0,0,5.63,475,MNC
1770,28,Bachelors,Tier 2,7.46,2,6,1,1,0.49,0,1,15.5,1,5.76,360,MNC
1771,25,Bachelors,Tier 2,7.62,0,6,3,0,0.96,1,0,19.0,1,6.22,668,Mid-size
1772,21,Masters,Tier 2,7.8,1,4,1,1,1.36,2,0,13.5,0,8.5,521,Mid-size
1773,27,Masters,Tier 3,7.55,3,1,1,1,1.8,2,0,7.5,1,9.24,473,Startup
1774,25,Bachelors,Tier 3,7.58,1,1,2,0,1.17,0,0,6.0,1,9.69,449,MNC
1775,26,Bachelors,Tier 3,8.08,1,4,1,3,2.63,0,0,14.5,0,8.51,387,MNC
1776,26,Masters,Tier 3,6.22,1,6,1,1,1.89,1,0,16.5,1,5.21,269,MNC
1777,28,Bachelors,Tier 3,7.39,0,1,4,1,3.25,0,0,11.5,0,7.82,561,Startup
1778,29,Masters,Tier 2,9.48,1,7,1,5,0.89,0,0,23.5,1,6.06,383,MNC
1779,22,Bachelors,Tier 3,7.38,1,3,3,1,0.47,2,0,15.5,1,4.78,389,Mid-size
1780,29,Masters,Tier 2,8.71,2,7,2,0,0.7,1,0,19.0,1,8.89,428,MNC
1781,32,Masters,Tier 2,7.17,1,5,4,3,2.89,1,1,23.5,1,3.27,390,Mid-size
1782,31,PhD,Tier 1,7.11,1,3,5,2,3.25,2,0,21.0,1,9.31,594,MNC
1783,30,Bachelors,Tier 1,7.25,1,3,3,0,1.47,1,0,13.0,1,6.23,310,Mid-size
1784,29,Bachelors,Tier 3,7.35,3,2,3,0,0.34,2,0,12.0,0,7.46,404,Mid-size
1785,33,Bachelors,Tier 2,7.53,2,1,3,1,0.35,0,0,9.5,1,7.62,281,MNC
1786,30,Bachelors,Tier 1,7.83,1,7,4,1,3.47,1,0,24.5,0,9.27,353,MNC
1787,30,PhD,Tier 2,7.22,2,2,4,3,1.22,0,0,16.5,1,7.46,397,MNC
1788,27,Bachelors,Tier 2,7.39,2,3,5,1,0.07,0,0,17.5,1,7.3,589,Startup
1789,21,Bachelors,Tier 2,9.55,1,6,3,0,2.95,0,0,18.0,1,3.47,414,Startup
1790,27,Bachelors,Tier 1,7.48,1,5,5,1,4.22,1,0,22.5,1,6.63,486,MNC
1791,30,PhD,Tier 2,7.84,1,4,2,1,3.74,0,0,13.5,0,4.05,334,MNC
1792,25,Masters,Tier 1,8.06,3,2,1,0,1.74,1,0,7.0,1,8.16,430,MNC
1793,26,Masters,Tier 3,8.41,4,0,3,2,3.42,1,0,10.0,1,6.59,436,Startup
1794,30,Bachelors,Tier 2,7.77,0,7,4,0,0.65,0,0,22.0,1,7.76,178,Startup
1795,27,Masters,Tier 3,7.68,2,7,4,2,0.37,1,0,26.0,1,3.29,394,Mid-size
1796,34,Masters,Tier 2,7.99,1,4,4,2,3.37,3,1,22.0,1,3.59,613,Mid-size
1797,25,Bachelors,Tier 2,6.67,0,4,4,2,2.08,0,0,19.0,0,8.01,376,Mid-size
1798,27,Bachelors,Tier 2,7.68,2,2,4,1,1.02,0,0,13.5,1,3.5,599,Startup
1799,29,Bachelors,Tier 2,8.56,2,4,2,0,1.36,1,0,13.0,1,3.5,583,Startup
1800,23,Masters,Tier 3,7.08,1,7,1,0,1.05,0,0,16.0,1,3.08,289,MNC
1801,28,Bachelors,Tier 3,8.43,2,4,2,0,0.04,1,1,13.0,0,9.7,388,Startup
1802,22,Bachelors,Tier 1,8.42,0,3,3,0,0.36,2,0,14.0,1,8.16,252,Startup
1803,31,Masters,Tier 2,7.18,2,2,4,2,0.4,0,1,15.0,0,5.47,444,Mid-size
1804,27,Bachelors,Tier 2,7.85,1,5,5,1,5.37,1,1,22.5,1,5.08,682,MNC
1805,33,Masters,Tier 1,8.49,0,0,5,1,0.99,0,1,11.5,1,5.45,620,MNC
1806,22,Masters,Tier 1,7.61,1,2,5,2,2.85,1,0,18.0,1,8.42,451,Startup
1807,34,Bachelors,Tier 2,8.71,2,4,4,0,1.16,0,0,16.0,0,7.63,434,Startup
1808,24,Masters,Tier 3,8.09,1,2,2,2,1.08,0,1,11.0,1,4.3,697,MNC
1809,27,Bachelors,Tier 3,7.68,3,3,3,0,0.02,0,0,12.0,1,4.22,335,Startup
1810,23,Masters,Tier 1,8.19,2,2,3,0,11.01,0,1,10.0,1,3.69,525,Mid-size
1811,22,Bachelors,Tier 1,7.02,2,4,4,2,0.16,1,0,20.0,1,7.62,250,Mid-size
1812,31,Masters,Tier 1,8.53,1,1,5,1,2.07,0,0,13.5,1,8.35,253,Mid-size
1813,30,Masters,Tier 1,8.99,0,2,4,1,0.3,1,2,14.5,1,4.86,332,MNC
1814,27,Bachelors,Tier 3,8.89,2,1,2,2,0.02,2,0,11.0,0,3.15,385,Startup
1815,21,Bachelors,Tier 1,7.69,2,2,3,2,1.06,0,1,13.0,0,3.58,461,Mid-size
1816,34,Masters,Tier 2,7.18,2,3,4,2,1.76,1,0,18.0,1,9.78,522,Mid-size
1817,28,Masters,Tier 2,8.11,2,0,1,1,2.03,1,1,4.5,1,5.07,333,MNC
1818,23,Bachelors,Tier 2,6.57,1,4,3,2,0.16,0,0,17.0,0,8.38,514,Startup
1819,32,Masters,Tier 1,8.95,0,1,1,0,0.27,0,0,4.0,1,7.37,729,MNC
1820,32,Bachelors,Tier 3,6.3,2,3,3,2,0.87,1,1,16.0,1,5.67,374,MNC
1821,33,Bachelors,Tier 3,8.34,2,7,4,2,0.04,1,0,26.0,0,4.44,460,Startup
1822,22,Masters,Tier 2,7.49,2,5,1,1,1.04,0,0,13.5,1,3.85,523,MNC
1823,23,PhD,Tier 3,7.21,0,2,5,1,6.31,0,0,15.5,1,7.31,597,Mid-size
1824,25,Masters,Tier 2,7.44,1,4,1,0,0.91,0,1,10.0,1,8.42,206,MNC
1825,31,Bachelors,Tier 2,6.89,3,3,1,1,0.52,1,0,10.5,0,7.51,442,Startup
1826,28,Masters,Tier 1,8.66,3,3,3,1,0.48,0,0,13.5,1,6.71,702,MNC
1827,30,Bachelors,Tier 1,7.3,3,1,3,0,0.99,1,0,9.0,1,3.29,155,MNC
1828,27,Bachelors,Tier 1,9.62,2,2,4,0,1.75,0,0,12.0,1,9.78,409,Startup
1829,27,Bachelors,Tier 2,8.78,3,1,2,1,4.89,0,0,7.5,1,8.59,539,Startup
1830,32,Masters,Tier 2,7.74,3,4,1,1,1.51,1,0,12.5,1,5.05,371,MNC
1831,27,Bachelors,Tier 1,6.82,0,2,4,1,2.91,0,0,13.5,0,9.86,615,Startup
1832,28,Bachelors,Tier 1,7.37,2,1,4,2,0.65,1,0,14.0,1,7.21,385,Mid-size
1833,21,Bachelors,Tier 2,7.45,2,2,2,0,3.88,0,0,8.0,1,7.08,568,MNC
1834,24,Bachelors,Tier 3,7.26,2,4,3,1,0.26,1,0,16.5,1,8.24,559,Startup
1835,33,Bachelors,Tier 3,7.21,0,3,5,1,0.81,0,0,17.5,1,8.68,410,MNC
1836,26,Masters,Tier 2,8.76,1,5,5,0,1.86,0,0,20.0,1,7.6,542,Startup
1837,29,Bachelors,Tier 2,9.15,1,4,5,0,1.13,0,0,18.0,1,3.9,360,MNC
1838,33,Bachelors,Tier 2,8.98,0,5,3,1,0.33,2,0,19.5,1,5.37,623,Startup
1839,22,Bachelors,Tier 2,7.28,4,1,5,1,1.96,0,0,13.5,1,9.5,612,Startup
1840,21,Bachelors,Tier 2,7.8,3,3,4,3,1.4,0,1,18.5,0,4.57,705,MNC
1841,33,Bachelors,Tier 1,7.02,2,5,1,0,0.76,1,1,13.0,1,5.61,660,Startup
1842,30,Masters,Tier 1,8.13,2,4,1,0,1.53,0,0,10.0,0,6.02,550,MNC
1843,32,Bachelors,Tier 1,5.93,2,4,4,0,1.2,0,0,16.0,1,6.08,368,Mid-size
1844,34,Bachelors,Tier 3,6.76,1,5,1,0,2.22,0,0,12.0,1,7.29,635,Startup
1845,22,Bachelors,Tier 3,6.54,1,3,1,2,1.14,0,0,11.0,0,9.6,560,MNC
1846,27,Masters,Tier 1,7.45,1,3,3,0,0.96,0,0,12.0,1,4.68,368,MNC
1847,23,Masters,Tier 1,8.03,1,2,1,0,1.38,0,1,6.0,0,3.85,429,Startup
1848,30,PhD,Tier 1,9.26,1,2,1,0,1.97,1,1,7.0,0,4.38,448,MNC
1849,22,Bachelors,Tier 1,9.05,5,2,1,0,1.27,0,0,6.0,0,9.21,310,Mid-size
1850,34,Bachelors,Tier 3,6.5,2,4,5,0,0.18,0,0,18.0,1,7.52,366,MNC
1851,31,Bachelors,Tier 1,5.43,1,4,4,0,6.06,1,1,17.0,1,5.0,581,Mid-size
1852,27,Bachelors,Tier 3,8.46,1,4,4,0,0.4,0,1,16.0,0,8.71,526,Startup
1853,33,Bachelors,Tier 1,6.13,5,2,5,1,0.56,0,0,15.5,1,9.03,743,Startup
1854,33,Masters,Tier 3,7.27,0,2,2,1,1.27,1,0,10.5,1,8.93,333,MNC
1855,22,Bachelors,Tier 2,8.1,2,4,2,0,1.38,0,0,12.0,0,9.43,449,Mid-size
1856,23,Bachelors,Tier 2,6.74,4,4,1,4,1.62,0,0,16.0,1,4.77,423,Startup
1857,31,Bachelors,Tier 2,7.63,3,2,3,0,0.2,0,0,10.0,0,8.29,526,MNC
1858,27,Bachelors,Tier 2,6.79,3,4,3,0,0.59,2,0,16.0,1,6.22,420,MNC
1859,34,Bachelors,Tier 1,7.05,1,1,5,1,0.19,0,0,13.5,0,8.89,317,MNC
1860,24,Bachelors,Tier 1,7.42,2,2,4,1,0.13,1,0,14.5,1,8.1,377,Startup
1861,33,Masters,Tier 2,6.11,0,2,5,1,0.01,0,0,15.5,1,8.44,604,MNC
1862,34,Masters,Tier 2,6.51,2,6,3,2,1.94,0,0,21.0,0,7.59,382,Mid-size
1863,21,Bachelors,Tier 3,8.84,1,0,1,3,1.36,2,1,8.5,1,4.24,481,MNC
1864,33,Bachelors,Tier 1,7.59,2,2,1,2,0.32,2,1,11.0,0,6.82,442,Mid-size
1865,34,Masters,Tier 1,7.59,2,2,3,2,0.53,0,0,13.0,0,9.89,366,MNC
